c1,c2,u,v,county,age,education,married,children,select,wagefull,wage,participation
-.3052925366774717,-.7095696523612309,-.1526462683387358,-.7189714346823004,5,32,12,1,1,23.172342,17.568245,,0
-1.285808482226386,.7258525607651238,-.642904241113193,-.3887567851399547,6,38,12,0,5,44.53492,12.885149,12.885149,1
.5496921726490368,.4499408404044818,.2748460863245184,.7064132317359395,7,43,16,1,2,52.67696,28.898153,28.898153,1
1.024454902584897,-.4841771519894945,.5122274512924483,.3766309966156592,8,52,16,1,1,47.319572,33.54673,33.54673,1
-.055356017549186,-.5013268324460604,-.027678008774593,-.395174355213458,9,42,12,1,0,26.057907,21.067863,,0
.49329166976782,.4415621080628994,.24664583488391,.6607831729504776,0,20,10,0,0,23.429398,17.959749,,0
-.1948209891228075,-.5729235842363649,-.0974104945614037,-.5441595860853473,1,22,10,0,2,19.770084,14.231074,,0
-2.316647367866973,-1.035031551367181,-1.158323683933486,-2.365174400216666,2,32,10,0,0,-8.0820932,3.5001159,,0
-.492815654406918,.1177996935790919,-.246407827203459,-.2629769949315176,3,34,10,1,4,42.944275,14.843106,14.843106,1
-.4394099342195713,1.496643269936423,-.2197049671097856,.7543712313054908,4,33,12,1,0,36.252457,16.963541,16.963541,1
.6886435549343806,-1.519479177946878,.3443217774671903,-.5952685470811308,5,34,12,1,0,20.456778,23.931862,,0
-.6057226686000802,.7338480343173501,-.3028613343000401,.095347467584415,6,32,12,0,1,27.94417,15.765664,,0
.0481989578479161,-.8303818255305166,.024099478923958,-.5561460005399519,7,39,20,1,2,38.926247,29.089193,29.089193,1
-.2141124532581852,1.409824243587522,-.1070562266290926,.8511703338346726,8,37,12,1,3,54.014046,19.115326,19.115326,1
2.455738040124574,.8608245799061136,1.227869020062287,2.339233109537399,9,46,16,1,1,68.470795,40.934429,40.934429,1
.172284874468904,-.515923828727724,.086142437234452,-.2454071927437998,0,26,10,0,1,19.955114,17.233709,,0
-.0700235393439942,.6122788978310824,-.0350117696719971,.385813390247471,1,27,16,1,0,32.42976,21.979858,21.979858,1
1.918716192726426,-.457306256682542,.9593580963632128,1.024814670380727,2,25,16,1,0,39.297775,33.512299,33.512299,1
.1969480067840614,-.6043104847135017,.0984740033920307,-.2908631059915303,3,33,12,1,0,23.709642,20.781689,,0
1.974035125673681,-.6905531201734507,.9870175628368407,.897989554792052,4,28,20,1,2,51.975876,38.44421,38.44421,1
-.1656105892952722,-1.207205489641077,-.0828052946476361,-.9743188646250645,5,30,10,1,0,12.808173,16.006336,,0
.08107699881891,-1.002217017036863,.040538499409455,-.6551197984662593,6,46,16,1,4,47.538563,26.686462,26.686462,1
1.192703019159059,-1.321151297924412,.5963515095795293,-.0997478881627136,7,49,16,1,2,45.403027,33.956219,33.956219,1
-.881060606004442,.4055917669369623,-.440530303002221,-.3315980109472995,8,48,16,1,1,37.220825,21.313637,21.313637,1
.1283481809415192,-1.728795501699228,.0641740904707596,-1.138157886514385,9,41,16,1,4,39.742104,25.970089,25.970089,1
.7226680899001027,.0096978354697962,.3613340449500513,.5152694501428545,0,23,10,1,2,37.883232,19.936008,19.936008,1
.2651929704725552,-.5150027782160185,.1325964852362776,-.1793942634175811,1,22,10,0,0,14.147269,16.991158,,0
-.9784409538734083,-1.524833280510988,-.4892204769367042,-1.77182401970604,2,24,16,1,1,10.338112,15.929355,,0
.5992357592823915,-.1005765656923072,.2996178796411957,.3500792042680795,3,27,12,1,3,44.00095,21.995415,21.995415,1
.5554636429311564,.1166379704637885,.2777318214655782,.4736349562297722,4,31,16,0,3,45.083618,26.532782,26.532782,1
-.6295011432281827,-.4302127012257093,-.3147505716140914,-.7485383628039961,5,31,10,1,1,20.91754,13.422993,,0
-.4614756072995606,.2195083198357655,-.2307378036497803,-.1686579636563308,6,32,10,1,1,28.276104,14.631146,,0
-.0019156353618016,-.3461004464399305,-.0009578176809008,-.2472796580715886,7,46,16,1,1,37.432644,26.188507,26.188507,1
-.7168857747120566,-1.465216730008473,-.3584428873560283,-1.545464368282661,8,39,16,1,1,19.054428,20.498686,,0
-1.603140148301718,-1.34811863598189,-.8015700741508591,-2.085713897174972,9,39,12,1,2,14.571433,11.181159,,0
-.3747617248625384,-.0253352285597057,-.1873808624312692,-.2816379144721111,0,23,12,1,0,19.820345,15.35143,,0
-.241549270758302,-.7888963636468542,-.120774635379151,-.7304976663196561,1,23,10,1,1,17.934029,14.150704,,0
-1.019015607462935,1.504655703488031,-.5095078037314675,.352327064507501,2,31,12,0,4,45.627926,13.085906,13.085906,1
.8017168153433943,.3762156933268419,.4008584076716972,.8313184520328032,3,26,20,1,0,40.37582,31.010302,31.010302,1
.4207780105576962,1.38979373369775,.2103890052788481,1.2835661201105,4,47,12,1,1,53.202793,24.924667,24.924667,1
.5169783167314032,-.6004516645033693,.2584891583657016,-.0629880366926646,5,45,10,1,4,49.744144,23.10187,23.10187,1
-.8834371053607232,-.6905790930631197,-.4417185526803616,-1.112186915426306,6,32,12,1,0,13.453757,14.099378,,0
.6419712420450956,1.484872026644489,.3209856210225478,1.506730587593514,7,41,12,1,3,63.480766,25.051828,25.051828,1
.0298410529698308,.8912721236650553,.0149205264849154,.6543125638726663,8,36,16,1,0,39.251751,24.379045,24.379045,1
-1.703469322916932,1.232690731889112,-.8517346614584661,-.3224213425312267,9,46,12,1,3,43.530945,11.979184,11.979184,1
.0773812670783363,-1.191894295568444,.0386906335391682,-.792500532523029,0,22,10,0,3,21.789993,15.864287,,0
1.755882646182868,-.5102031373001044,.8779413230914342,.8726780043491351,1,23,10,0,1,32.172134,26.135296,26.135296,1
-1.358542042917734,1.123506882567705,-.679271021458867,-.1573577579662697,2,37,12,0,2,31.911707,12.248748,12.248748,1
-.0198695248271558,-.3366587357978024,-.0099347624135779,-.2532006654187592,3,31,12,0,0,18.361591,19.080782,,0
-.4607956714933699,.1328224650113235,-.230397835746685,-.2297768817689387,4,33,10,1,2,32.942677,14.835226,14.835226,1
-.9851931077116243,.797892101930045,-.4925965538558121,-.1260917649244628,5,40,10,1,4,46.9869,13.088841,13.088841,1
.7055996202883078,-1.038671216770236,.3527998101441539,-.2416878675336254,6,35,16,1,3,43.099747,28.233597,28.233597,1
-1.74750320482184,.6713127498043081,-.8737516024109202,-.7523020137314491,7,44,16,1,1,30.572376,15.314981,15.314981,1
-.5890229573399682,1.149197127946072,-.2945114786699841,.4022340460124464,8,38,12,1,3,49.02681,17.065863,17.065863,1
1.968574496772822,.2526652882102949,.9842872483864111,1.5643802873836,9,40,20,1,0,54.772564,40.811447,40.811447,1
-.4311122059667735,-.3358083722077147,-.2155561029833868,-.5418950334328446,0,25,10,0,2,20.997259,13.413327,,0
1.895567828267908,.5383421222654726,.947783914133954,1.716018226114221,1,39,10,0,3,58.692219,30.173407,30.173407,1
.0964969500425464,.8894452798909871,.0482484750212732,.6999051496059963,2,25,10,0,2,35.898861,16.578981,16.578981,1
.3029467544404482,-.3080666952462797,.1514733772202241,-.005790806650769,3,32,12,0,3,36.730511,21.21768,21.21768,1
-.5628885839115998,.202265966210411,-.2814442919557999,-.2522514488292479,4,36,10,0,4,38.872982,14.822668,14.822668,1
.8547571919255407,-1.134831655648066,.4273785959627703,-.2050890483975457,5,34,12,0,4,40.138931,24.928543,24.928543,1
-.5334983097188385,.7724060959711536,-.2667491548594192,.1735540290002019,6,39,16,1,2,44.682648,21.59901,21.59901,1
.0734983282323975,2.433431942431094,.0367491641161987,1.780852267376261,7,41,10,1,0,50.270226,19.640989,19.640989,1
-1.292785043026356,.0041893034135285,-.6463925215131782,-.9064640989105587,8,36,20,1,0,23.52243,20.443289,,0
1.043173869348686,1.159575198465066,.5215869346743429,1.557816865281778,9,38,12,1,1,52.893803,26.859043,26.859043,1
1.064218813092021,1.504144638735369,.5321094065460105,1.817465596038995,0,23,10,0,3,53.509586,21.985313,21.985313,1
.7614066832085136,-.4509388833231979,.3807033416042568,.2152018080581374,1,24,16,1,0,29.182423,26.368441,,0
1.011539854853933,-1.122137299006237,.5057699274269664,-.0857761327330025,2,45,16,0,2,38.970688,32.069241,32.069241,1
.5594326857794023,.3169425248265587,.2797163428897012,.6187594873467563,3,46,10,0,3,48.325115,23.556597,23.556597,1
-.0014470912366605,-.5649669517171018,-.0007235456183303,-.4024722124367535,4,35,12,0,4,38.170334,19.991318,19.991318,1
-.915397783360076,-.2139291908571347,-.457698891680038,-.7959725367403158,5,31,12,0,2,21.84833,13.707613,,0
.9373000627880012,1.06399233465917,.4686500313940006,1.415418100942617,6,34,16,0,4,62.585018,29.4238,29.4238,1
1.526919872203597,2.118709176920896,.7634599361017986,2.579661131569943,7,37,16,1,2,72.755936,33.56152,33.56152,1
.5092419761145578,-1.275796217957881,.2546209880572789,-.5483166909820467,8,36,16,1,1,29.8202,27.255451,27.255451,1
-.9767058809620741,.7852372863000089,-.4883529404810371,-.129113478801048,9,47,16,1,4,54.250637,20.539764,20.539764,1
.2802664957429932,.2264544166147452,.1401332478714966,.3580742322729557,0,42,10,0,2,38.596889,21.081598,21.081598,1
.0957169678047311,1.294131447238779,.0478584839023655,.9869183522536655,1,22,10,0,3,43.143021,15.974301,15.974301,1
.2116852980782791,.7198930919766786,.1058426490391395,.6604567864570502,2,35,10,0,2,39.42548,19.270111,19.270111,1
-.96688518912844,.4990868333950732,-.48344259456422,-.3255376665086873,3,39,16,1,1,33.693546,18.99869,18.99869,1
.8662884547889209,1.149012053493569,.4331442273944605,1.425876578741958,4,44,12,1,1,53.710518,26.99773,26.99773,1
.1346292857783175,.0773726106324842,.0673146428891587,.1496876604595784,5,31,16,0,1,31.196253,24.007776,24.007776,1
.2390398721328931,-.8290895236763621,.1195199360664465,-.4209760556612639,6,37,10,0,3,32.248287,19.83424,19.83424,1
-1.614012417423765,-1.08921968373472,-.8070062087118827,-1.909393838522991,7,34,16,1,0,7.687274,14.115926,,0
.5390695313543034,.8186334672245942,.2695347656771517,.9609260872832562,8,47,16,1,0,47.331112,29.634417,29.634417,1
.5630065433722573,1.789375173737585,.2815032716861287,1.667554807440186,9,46,12,1,2,62.410656,25.578039,25.578039,1
-.3388063193758893,.357837916301803,-.1694031596879446,.0159309622673677,0,20,10,0,1,20.691172,12.967162,,0
.0523747312430503,1.108220448134179,.0261873656215251,.824323567486151,1,23,10,1,0,31.591883,15.914248,15.914248,1
.5178623154071683,.440487338109152,.2589311577035842,.6773042783875491,2,45,10,1,0,38.627651,23.107174,23.107174,1
-.2922582611967062,-.137751731788513,-.1461291305983531,-.303479775483029,3,47,10,0,2,32.658241,18.64645,18.64645,1
-.0838037961474824,.9221518306031293,-.0419018980737412,.5963088460581393,4,34,20,1,0,40.755707,27.297176,27.297176,1
.6550413714689997,-1.307502669573221,.3275206857344998,-.468280547461474,5,50,16,0,4,46.380634,30.930248,30.930248,1
.3168466238125905,.868207906458905,.1584233119062952,.8398246088450639,6,47,12,1,1,47.877895,24.301079,24.301079,1
.2114207575140728,.5663969359679245,.1057103787570364,.5511993892273233,7,34,20,1,0,40.214394,29.068525,29.068525,1
-2.554741388257305,1.35512917160237,-1.277370694128653,-.8342669769555866,8,52,12,1,0,24.788795,8.0715513,,0
-.6135951535738152,.4086279132783708,-.3067975767869076,-.1412855387590606,9,38,16,1,4,50.504574,20.918428,20.918428,1
1.221059165364924,1.130432093376987,.6105295826824619,1.66224607515192,0,28,10,0,1,43.646954,23.926355,23.926355,1
.0618304349438105,-.0879665160006286,.0309152174719053,-.0190111313962196,1,41,10,0,1,28.671867,19.570982,,0
1.390643599282233,-1.0109242087606,.6953217996411164,.2599393721584161,2,29,12,0,2,33.719273,27.143862,27.143862,1
.3703817825842008,-.1167958544642381,.1851908912921004,.1775612319337864,3,29,10,1,3,41.230736,19.022291,19.022291,1
.4577611400216636,.2473944686658829,.2288805700108318,.4978167189224748,4,29,20,0,2,42.573799,29.546566,29.546566,1
1.428810833855612,-.4631750814228539,.7144054169278062,.6760086165585996,5,41,10,1,2,47.012104,27.772865,27.772865,1
.1422566167145133,-1.969854757771947,.0711283083572566,-1.299665548785957,6,39,12,1,3,29.004013,21.65354,,0
.456682958092693,.5543719189054011,.2283414790463465,.7151902847933816,7,34,16,1,3,54.182285,26.540098,26.540098,1
-2.144548077989473,-1.815068872501009,-1.072274038994737,-2.798385914482788,8,42,20,1,2,13.219369,16.532711,,0
.0902313977720789,.3298481860935445,.0451156988860394,.2978589877936069,9,38,16,1,1,40.774307,25.141388,25.141388,1
-1.545021712226717,-1.443801287762707,-.7725108561133583,-2.112819255859729,0,32,10,0,2,4.9461689,8.1298695,,0
.0874848172716278,.5896237144220194,.0437424086358139,.4805181362514043,1,22,10,0,2,32.066219,15.924909,15.924909,1
-.711648790802638,.2677967881713548,-.355824395401319,-.3103355255493147,2,33,16,0,3,36.475975,19.330107,19.330107,1
1.066824085288989,-.3432936928001623,.5334120426444944,.5065455934178761,3,32,16,0,3,45.878548,29.800945,29.800945,1
.3015028120911398,1.468627106368454,.1507514060455699,1.255676512927451,4,45,10,1,1,50.568119,21.809017,21.809017,1
1.295898860388742,.272801436965738,.6479494301943708,1.105478671629962,5,41,12,1,0,43.665745,28.975393,28.975393,1
.1213648554547861,-2.209501398645676,.060682427727393,-1.484650475981439,6,32,12,1,3,23.984194,20.128189,,0
1.463600433565071,1.946463431432551,.7318002167825357,2.412723156418875,7,48,20,1,1,73.152679,39.381603,39.381603,1
.014683251574799,-1.28752843026976,.0073416257873995,-.9045626735198906,8,37,20,1,3,38.945248,28.4881,28.4881,1
.8912120938037459,-.1030905352040042,.4456060469018729,.5536906484533576,9,38,12,1,5,60.844288,25.947273,25.947273,1
1.06839667704936,1.714391958052309,.5341983385246799,1.969802157421051,0,20,10,0,1,44.137627,21.410379,21.410379,1
.5564626568935518,-2.115746921576676,.2782313284467759,-1.111950337676786,1,32,10,1,1,16.956596,20.738775,,0
.0546084742371874,1.14702268804512,.0273042371185937,.8534670440163,2,28,12,0,2,40.441605,18.92765,18.92765,1
-.8875409407686715,.6173734870956772,-.4437704703843358,-.1856689029064001,3,40,10,1,0,26.271973,13.674754,,0
.1425385895255738,.6815244238455342,.0712692947627869,.5845498519192565,4,37,12,1,1,40.814598,21.255232,21.255232,1
.8362053671936432,1.572651004693916,.4181026835968216,1.705743271860183,5,32,16,1,2,60.268921,28.417233,28.417233,1
-.7786114410723496,.1941258406529651,-.3893057205361748,-.4097911253860918,6,41,20,1,0,31.482506,24.528332,24.528332,1
1.155523508534398,.388363758791343,.5777617542671992,1.088844507739892,7,44,12,1,2,54.666134,28.733141,28.733141,1
-2.116144192169384,1.999891463054501,-1.058072096084692,-.0675699676152019,8,38,12,1,1,33.38916,7.9031348,7.9031348,1
.4090396513334598,.199556607902817,.2045198256667299,.4295497807743919,9,51,12,1,5,64.554596,25.654238,25.654238,1
.1232265103443613,3.114044861614206,.0616132551721807,2.299464694462463,0,27,10,0,3,60.893578,17.139359,17.139359,1
1.040915203370377,-.3066189666751526,.5204576016851886,.5143796904154805,1,37,10,0,2,38.472557,24.645491,24.645491,1
-1.271046312268953,.8620715975767422,-.6355231561344765,-.2815774550534501,2,24,10,0,3,28.721071,8.1737223,,0
-.9292280297901077,.7143985207303802,-.4646140148950538,-.1460506456594665,3,33,12,0,2,30.447392,14.024632,14.024632,1
.7399355267743069,-.5347987858966402,.3699677633871534,.1405082330501284,4,40,10,0,4,45.1861,23.439613,23.439613,1
-1.758323595686251,.2222147166441757,-.8791617978431254,-1.079033963623443,5,36,12,1,4,35.451591,9.6500587,9.6500587,1
1.059320631239554,-1.967966711964418,.5296603156197769,-.653193059943962,6,35,12,1,3,35.161682,26.355925,26.355925,1
.2168166222882991,.5790167803856602,.1084083111441496,.5639626500728678,7,35,16,1,1,42.767551,25.3009,25.3009,1
-2.330570309607947,-.3181979690778836,-1.165285154803973,-1.865601217986578,8,36,12,1,2,16.012785,6.216578,,0
-.6774394167796636,.8927985303727352,-.3387197083898318,.1578436297235044,9,46,20,1,0,40.294125,26.135363,26.135363,1
.9441856192786339,-2.335946363674218,.4720928096393169,-.9956665551465456,0,24,10,0,3,20.152,21.465115,,0
.5291936037486692,.389171783246154,.2645968018743346,.6488117400929158,1,33,10,0,0,28.485741,20.775162,,0
-.9395398764793869,1.562739274248771,-.4697699382396934,.4495092155869089,2,31,10,0,2,35.294109,11.56276,11.56276,1
1.04122365559279,1.803556387936908,.5206118277963951,2.014045098976292,3,26,12,1,0,48.568542,24.447342,24.447342,1
-.6136613800599703,.9070931284323842,-.3068306900299851,.2128672891917645,4,44,10,1,1,37.654408,16.118032,16.118032,1
-.1903492492133414,1.758921340519896,-.0951746246066707,1.115948552911626,5,31,16,0,1,42.791382,22.057905,22.057905,1
.6581430228129685,-1.122285102735296,.3290715114064843,-.3344867156121414,6,32,16,1,1,30.78616,27.348858,27.348858,1
-.4067827549460429,.7575231828027076,-.2033913774730215,.2521196529676954,7,40,12,1,3,48.025436,18.559303,18.559303,1
-.8999755563879511,2.881493702221498,-.4499877781939756,1.414422226314526,8,36,12,1,4,65.37307,14.800147,14.800147,1
-.5976621513577398,-.266229029101959,-.2988310756788699,-.6096169341658887,9,40,16,1,0,25.684597,21.414026,,0
-2.725487188539777,-.2749602884470813,-1.362743594269888,-2.112691225141539,0,25,10,0,0,-7.8522949,-.35292313,,0
.5608512002141605,.3675711642467312,.2804256001070802,.6557330746697887,1,24,20,1,0,37.468796,29.165108,29.165108,1
-.840965182234094,.6822016419153559,-.420482591117047,-.1068384672917642,2,32,10,0,3,34.017937,12.354209,12.354209,1
-.3851814235994577,-.3342511553950916,-.1925907117997288,-.508477385552316,3,26,10,0,3,26.798271,13.888911,,0
1.241108621798607,.0873157816282218,.6205543108993037,.9351327534805476,4,34,12,1,3,53.821594,27.246653,27.246653,1
-.1075795910361851,-.9843733179322236,-.0537897955180925,-.7751554677322433,5,33,12,1,0,17.898134,18.954523,,0
-.5221353035500884,-.2444116813888058,-.2610676517750442,-.5409827736144083,6,32,12,0,1,20.308207,16.267189,,0
-.4134686479656408,.1762981820291901,-.2067343239828204,-.165590566032498,7,34,16,1,1,33.612915,21.319187,21.319187,1
-.6560924248214055,-1.500273411694253,-.3280462124107028,-1.527608391774072,8,37,16,1,4,33.4687,20.463446,20.463446,1
.3599417321704325,.6762271062228412,.1799708660852162,.7337231874935795,9,47,12,1,1,46.604679,24.55965,24.55965,1
.3971511508926886,1.092333278202341,.1985755754463443,1.055575780873929,0,20,10,0,2,38.166908,17.382906,17.382906,1
-.1931842721915572,.6211659703954839,-.0965921360957786,.3054879673537194,1,27,16,1,1,36.465855,21.240894,21.240894,1
-.9548726406167622,.1231768769852263,-.4774363203083811,-.584201248295139,2,29,12,0,0,13.589585,13.070765,,0
-.700380252200469,-.1464285456596494,-.3501901261002345,-.5967486403122939,3,29,16,0,0,16.439016,18.597719,,0
.226595390333808,-.1465055689152379,.113297695166904,.0553000844021666,4,46,10,0,2,36.563602,21.559572,21.559572,1
-.9468565366439401,-.5668953904719234,-.47342826832197,-1.068913683237811,5,42,12,1,1,22.973036,15.718861,,0
.5940940976173776,-.4068228095037371,.2970470488086888,.1288497195209867,6,38,10,1,1,34.246197,22.164564,22.164564,1
.7446837025965432,.0843284382437227,.3723418512982716,.583787880163244,7,34,10,1,5,58.105453,22.268103,22.268103,1
-2.448958341069082,.155779018319085,-1.224479170534541,-1.612085573146794,8,38,12,1,1,14.854973,5.90625,,0
.9621887256829063,.1813138042476005,.4810943628414531,.8057129161508793,9,43,20,1,0,46.868553,35.373131,35.373131,1
1.635563313894788,-.0260000849510269,.817781656947394,1.132101466184971,0,21,10,0,3,44.485218,25.01338,25.01338,1
-.5804869528910506,.094112987735405,-.2902434764455253,-.3414827918187161,1,23,10,0,4,32.602207,12.117078,12.117078,1
1.421670932195793,-.4711036213004811,.7108354660978966,.665352017964043,2,27,12,1,3,47.784225,26.930025,26.930025,1
-1.016845380153019,.3532725182986706,-.5084226900765095,-.4642961095064618,3,26,16,0,3,31.828447,16.098928,16.098928,1
1.054704543025366,.1344063055511754,.5273522715126832,.8374638766773178,4,33,16,1,1,45.249565,29.928226,29.928226,1
-.4717973471366046,-.1058471878680499,-.2358986735683023,-.407110160682169,5,37,12,1,1,28.914679,17.569216,,0
-.5996854985289879,-.4428608742572057,-.2998427492644939,-.7365513646593815,6,32,16,1,4,40.961384,19.801888,19.801888,1
.5143250202162866,-1.117947270533156,.2571625101081433,-.4325765942336476,7,34,10,1,5,45.909081,20.88595,20.88595,1
-.6273788578415085,.1985849732929137,-.3136894289207542,-.3002343331779198,8,39,12,1,5,50.997189,17.035727,17.035727,1
-.826755505655282,.138366034029971,-.413377752827641,-.4832810369216653,9,39,16,1,4,46.800629,19.839466,19.839466,1
1.663502635787145,-.0344416126590549,.8317513178935724,1.145757677696864,0,21,12,0,2,41.149094,27.181015,27.181015,1
.5469466642256969,.637069181206285,.2734733321128485,.8374514952778914,1,24,10,0,4,47.149418,19.08168,19.08168,1
.6265440672374066,1.16422262031611,.3132720336187033,1.268030910298618,2,51,16,1,0,52.616371,30.959265,30.959265,1
-1.165679249054203,-1.033639467573745,-.5828396245271013,-1.554508827571778,3,41,12,1,0,11.745894,14.205924,,0
-.4002743290483178,.5930478930696536,-.2001371645241589,.1398253100253651,4,35,12,1,0,29.677904,17.598354,17.598354,1
.4884018222747191,.7906251034662098,.2442009111373595,.9053804774272702,5,50,12,1,4,64.864563,25.93041,25.93041,1
1.22510094320023,.5890553499306487,.612550471600115,1.28039787091993,6,44,12,1,1,51.964775,29.150606,29.150606,1
.8232743676424079,.5049983168957166,.411637183821204,.9379939917480391,7,35,12,1,4,59.255928,24.939646,24.939646,1
-.2407573202249534,-.9031671295001836,-.1203786601124767,-.8111390712605998,8,42,20,1,2,37.06633,27.955456,27.955456,1
-1.931947679527056,-.1853048057774107,-.965973839763528,-1.490749253986159,9,38,16,1,1,19.311008,13.008314,,0
1.864359631874883,.3632705057602839,.9321798159374413,1.569661674217602,0,36,12,0,1,47.235939,31.386158,31.386158,1
-.3133453426657999,-.77431595177182,-.1566726713329,-.7706438019501826,1,36,10,0,2,22.652275,16.319927,,0
-.3138707415202994,-.6079143476122112,-.1569353707601497,-.6527717532769626,2,34,10,1,3,33.266739,15.916776,15.916776,1
.5388935395162272,.6786281523749407,.2694467697581136,.8613173038173714,3,36,12,0,1,38.735809,23.433361,23.433361,1
.7676376348730256,-.7165520362540629,.3838188174365128,.0308457255083913,4,28,16,1,4,48.570148,27.205826,27.205826,1
1.023218317060566,-.3486238325775663,.5116091585302831,.4720825693865994,5,30,12,1,3,46.664989,25.139311,25.139311,1
.3327082616108892,-.5174073199388234,.1663541308054446,-.1336076167376819,6,32,16,0,2,33.196709,25.39625,25.39625,1
1.910537576940705,1.838514708493731,.9552687884703525,2.650425704938208,7,38,16,0,3,74.005112,36.063225,36.063225,1
.8158904781611476,-.5326532785237793,.4079452390805738,.1954651369613581,8,36,20,1,0,36.745583,33.095345,33.095345,1
.0073178111225953,2.077497701000908,.0036589055612976,1.481376224396511,9,39,12,1,3,62.376514,20.843906,20.843906,1
-.1158283752659313,.2722851720495564,-.0579141876329657,.111998125189613,0,30,10,0,1,25.843977,16.305029,,0
-.8119808993636081,.905437907607721,-.405990449681804,.0721784556062001,1,29,20,1,1,37.466141,21.928114,21.928114,1
.5830375183118751,1.188217295876997,.2915187591559376,1.254475312005762,2,44,10,1,3,60.153706,23.298225,23.298225,1
.6129083975127292,.8152613833651756,.3064541987563646,1.010473689792503,3,46,20,1,0,50.525684,33.877449,33.877449,1
-.2450589763405051,.6897308369825877,-.1225294881702526,.3177162743895702,4,47,20,1,0,42.612595,28.929646,28.929646,1
-.5406200097819464,-.1371412278280489,-.2703100048909732,-.4777620479394438,5,33,16,1,1,29.466856,20.356279,20.356279,1
-1.163699054014907,-.3266555102966499,-.5818495270074537,-1.050747145411668,6,32,16,0,1,17.191034,16.417807,,0
.7779395576486348,.3756029923692171,.3889697788243174,.814156391457915,7,34,16,1,0,40.369877,28.467638,28.467638,1
.0871331980025717,.4461328001376197,.0435665990012859,.3783090061433668,8,37,16,1,0,36.339706,24.9228,24.9228,1
-.0792006781066508,-.6346251940355626,-.0396003390533254,-.506667609758111,9,52,12,1,1,33.71999,22.924795,22.924795,1
.3148236137907474,2.07043353219296,.1574118068953737,1.692678968233529,0,30,10,1,0,44.812149,18.888941,18.888941,1
-1.265740482194188,-.5881660452831576,-.6328702410970941,-1.308354816320715,1,53,10,0,1,17.999743,14.005557,,0
1.067047321109476,-.4969637871293536,.5335236605547378,.3975077372008877,2,29,16,1,0,33.370094,29.202284,29.202284,1
-.7357656228802775,.8674150698251349,-.3678828114401387,.0987756684862718,3,59,20,1,2,54.785309,28.385406,28.385406,1
-.202304340142522,-.3388169110979806,-.101152170071261,-.3830724088432479,4,29,10,0,3,29.503132,15.586174,15.586174,1
.7917081468138926,.775351328687975,.3958540734069463,1.107895414837688,5,42,16,1,1,52.094746,30.150249,30.150249,1
1.277958608868053,-.2505297015181596,.6389793044340267,.7209895228268374,6,34,20,1,2,52.251873,35.467751,35.467751,1
.3358946657685481,-.1982955124993716,.167947332884274,.0953884070889535,7,39,12,1,1,35.744659,22.815369,22.815369,1
1.371057700013343,.2891242979720859,.6855288500066715,1.169949675508241,8,38,20,1,3,64.239395,36.826347,36.826347,1
-1.190185433594037,-.1941223377478016,-.5950927167970183,-.9752042074959157,9,40,12,1,1,23.29755,13.858888,,0
-.6841806798236927,-1.274201636371485,-.3420903399118463,-1.3867256707947,0,20,12,0,2,10.359292,12.894916,,0
.0980996873288145,1.271652164636767,.0490498436644072,.9726212051722382,1,28,10,0,1,35.371456,17.188599,17.188599,1
-.086485583481575,-.8369727802565115,-.0432427917407875,-.6555765022337918,2,34,12,1,2,29.733082,19.281086,19.281086,1
-1.153786604244682,1.313533553699723,-.5768933021223408,.1217115655678088,3,31,16,0,4,45.860538,16.277281,16.277281,1
-.8831074891218679,-.0538737601037529,-.4415537445609339,-.6595249583109214,4,36,10,1,0,18.985701,12.901355,,0
1.222218204735237,.1294121596913428,.6111091023676183,.9517566769606589,5,39,10,1,0,39.52108,26.133308,26.133308,1
-1.35632504359074,.5444513491321441,-.6781625217953701,-.5672634417063018,6,46,12,1,0,25.592838,14.06205,,0
.1701392573709681,-.0280343524237023,.085069628685484,.0997679289467158,7,35,12,1,1,34.197216,21.020836,21.020836,1
-.1878004408761225,.068044170122151,-.0939002204380613,-.0837619394435176,8,36,16,1,4,50.394855,23.073196,23.073196,1
-1.363121780988856,.1495559389155754,-.6815608904944278,-.8526495549178411,9,40,16,1,2,32.768204,16.82127,16.82127,1
.1004515236308842,-.3692262517638586,.0502257618154421,-.1916997369136664,0,38,10,0,0,20.399603,19.202709,,0
1.144868364866906,2.83680939497109,.5724341824334528,2.82116540875116,1,23,10,0,3,65.553986,22.46921,22.46921,1
2.46363897523007,-.856006305920756,1.231819487615035,1.124845509003839,2,27,20,1,0,44.298145,41.181835,41.181835,1
.0382833532009526,-1.156428710598496,.0191416766004763,-.7948037708676006,3,28,12,1,1,20.662355,18.8297,,0
-.5224141273636989,-.0826811811612228,-.2612070636818494,-.4262564588290281,4,31,16,1,0,24.284922,20.065516,,0
-1.811948454911447,.9866643230293003,-.9059742274557234,-.5735550615654678,5,39,12,1,0,22.717339,9.9283094,,0
1.697220515398217,1.688444110522136,.8486102576991085,2.393725487323769,6,34,16,1,1,64.324707,33.983322,33.983322,1
-.9361921677803248,-.7238240862653332,-.4680960838901624,-1.172921968711955,7,35,16,1,3,31.924936,18.382847,18.382847,1
-.3323428014037454,-.3167775635584466,-.1661714007018727,-.4588903926279914,8,36,16,1,1,30.893314,22.205944,22.205944,1
.2691529745834824,-.6884528506234211,.1345764872917412,-.2998586565024509,9,41,16,1,1,34.801697,26.814919,26.814919,1
